# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1459071	1460279	+	WP_071907080.1	WP_071907080.1		hypothetical protein		30412254	MCBB_RS06940	1209	402	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1460290	1462581	-						30412255	MCBB_RS06945	2292		old_locus_tag=MCBB_1413
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1460290	1462581	-	WP_071907081.1	WP_071907081.1		N-6 DNA methylase		30412255	MCBB_RS06945	2292	763	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1462601	1462885	-						30412256	MCBB_RS06950	285		old_locus_tag=MCBB_1414
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1462601	1462885	-	WP_071907082.1	WP_071907082.1		M48 family metallopeptidase		30412256	MCBB_RS06950	285	94	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1462887	1465778	-						30412257	MCBB_RS06955	2892		old_locus_tag=MCBB_1415
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1462887	1465778	-	WP_071907083.1	WP_071907083.1		HsdR family type I site-specific deoxyribonuclease		30412257	MCBB_RS06955	2892	963	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1466063	1467343	-						30412258	MCBB_RS06960	1281		old_locus_tag=MCBB_1416
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1466063	1467343	-	WP_171899103.1	WP_171899103.1		restriction endonuclease subunit S		30412258	MCBB_RS06960	1281	426	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1467372	1468904	-						30412259	MCBB_RS06965	1533		old_locus_tag=MCBB_1417
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1467372	1468904	-	WP_071907085.1	WP_071907085.1		type I restriction-modification system subunit M		30412259	MCBB_RS06965	1533	510	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1469430	1470947	-						30412260	MCBB_RS06970	1518		old_locus_tag=MCBB_1418
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1469430	1470947	-	WP_071907086.1	WP_071907086.1		hypothetical protein		30412260	MCBB_RS06970	1518	505	
gene	tRNA	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1471537	1471608	+						30412261	MCBB_RS06975	72		old_locus_tag=MCBB_1419
tRNA		GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1471537	1471608	+				tRNA-Gln		30412261	MCBB_RS06975	72		anticodon=CTG
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1472039	1472716	-						30412262	MCBB_RS06980	678		old_locus_tag=MCBB_1420
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1472039	1472716	-	WP_071907087.1	WP_071907087.1		TrmB family transcriptional regulator		30412262	MCBB_RS06980	678	225	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1473036	1473407	+						30412263	MCBB_RS06985	372		old_locus_tag=MCBB_1421
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1473036	1473407	+	WP_071907088.1	WP_071907088.1		roadblock/LC7 domain-containing protein		30412263	MCBB_RS06985	372	123	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1473417	1473848	+						30412264	MCBB_RS06990	432		old_locus_tag=MCBB_1422
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1473417	1473848	+	WP_071907089.1	WP_071907089.1		hypothetical protein		30412264	MCBB_RS06990	432	143	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1473912	1474421	+						30412265	MCBB_RS06995	510		old_locus_tag=MCBB_1423
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1473912	1474421	+	WP_145976024.1	WP_145976024.1		GTP-binding protein		30412265	MCBB_RS06995	510	169	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1474439	1474831	+						30412266	MCBB_RS07000	393		old_locus_tag=MCBB_1424
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1474439	1474831	+	WP_071907091.1	WP_071907091.1		roadblock/LC7 domain-containing protein		30412266	MCBB_RS07000	393	130	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1474849	1475235	+						30412267	MCBB_RS07005	387		old_locus_tag=MCBB_1425
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1474849	1475235	+	WP_171899104.1	WP_171899104.1		roadblock/LC7 domain-containing protein		30412267	MCBB_RS07005	387	128	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1475528	1476073	+						30412268	MCBB_RS07010	546		old_locus_tag=MCBB_1426
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1475528	1476073	+	WP_071907093.1	WP_071907093.1		hypothetical protein		30412268	MCBB_RS07010	546	181	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1476104	1476598	+						30412269	MCBB_RS07015	495		old_locus_tag=MCBB_1427
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1476104	1476598	+	WP_171899106.1	WP_171899106.1		L-2-amino-thiazoline-4-carboxylic acid hydrolase		30412269	MCBB_RS07015	495	164	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1476605	1477045	-						30412270	MCBB_RS07020	441		old_locus_tag=MCBB_1428
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1476605	1477045	-	WP_071907095.1	WP_071907095.1		DUF2115 family protein		30412270	MCBB_RS07020	441	146	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1477180	1477467	-						30412271	MCBB_RS07025	288		old_locus_tag=MCBB_1429
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1477180	1477467	-	WP_071907096.1	WP_071907096.1		helix-turn-helix domain-containing protein		30412271	MCBB_RS07025	288	95	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1477868	1478455	-						30412272	MCBB_RS07030	588		old_locus_tag=MCBB_1431
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1477868	1478455	-	WP_071907097.1	WP_071907097.1		hypothetical protein		30412272	MCBB_RS07030	588	195	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1478815	1479657	-						30412273	MCBB_RS07035	843		old_locus_tag=MCBB_1432
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1478815	1479657	-	WP_071907098.1	WP_071907098.1		methanogen output domain 1-containing protein		30412273	MCBB_RS07035	843	280	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1480161	1480754	+					csa3	30412274	MCBB_RS07040	594		old_locus_tag=MCBB_1433
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1480161	1480754	+	WP_071907099.1	WP_071907099.1		CRISPR-associated CARF protein Csa3	csa3	30412274	MCBB_RS07040	594	197	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1480780	1481697	-						30412275	MCBB_RS07045	918		old_locus_tag=MCBB_1434
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1480780	1481697	-	WP_231916327.1	WP_231916327.1		amidohydrolase		30412275	MCBB_RS07045	918	305	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1481675	1482211	-						30412276	MCBB_RS07050	537		old_locus_tag=MCBB_1435
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1481675	1482211	-	WP_071907100.1	WP_071907100.1		FumA C-terminus/TtdB family hydratase beta subunit		30412276	MCBB_RS07050	537	178	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1482410	1484233	+						30412277	MCBB_RS07055	1824		old_locus_tag=MCBB_1436
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1482410	1484233	+	WP_071907101.1	WP_071907101.1		DUF2070 family protein		30412277	MCBB_RS07055	1824	607	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1484532	1484819	-						30412278	MCBB_RS07060	288		old_locus_tag=MCBB_1437
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1484532	1484819	-	WP_071907102.1	WP_071907102.1		DUF5379 family protein		30412278	MCBB_RS07060	288	95	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1485004	1486983	+						30412279	MCBB_RS07065	1980		old_locus_tag=MCBB_1438
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1485004	1486983	+	WP_071907103.1	WP_071907103.1		NFACT family protein		30412279	MCBB_RS07065	1980	659	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1487458	1487763	-						30412280	MCBB_RS07070	306		old_locus_tag=MCBB_1439
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1487458	1487763	-	WP_071907104.1	WP_071907104.1		hypothetical protein		30412280	MCBB_RS07070	306	101	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1487747	1488130	-						30412281	MCBB_RS07075	384		old_locus_tag=MCBB_1440
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1487747	1488130	-	WP_071907105.1	WP_071907105.1		DUF2073 domain-containing protein		30412281	MCBB_RS07075	384	127	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1488152	1488787	-						30412282	MCBB_RS07080	636		old_locus_tag=MCBB_1441
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1488152	1488787	-	WP_071907106.1	WP_071907106.1		Era-like GTP-binding protein		30412282	MCBB_RS07080	636	211	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1488801	1489499	-						30412283	MCBB_RS07085	699		old_locus_tag=MCBB_1442
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1488801	1489499	-	WP_071907107.1	WP_071907107.1		metal-dependent hydrolase		30412283	MCBB_RS07085	699	232	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1489496	1490878	-						30412284	MCBB_RS07090	1383		old_locus_tag=MCBB_1443
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1489496	1490878	-	WP_071907108.1	WP_071907108.1		hypothetical protein		30412284	MCBB_RS07090	1383	460	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1490918	1492078	-						30412285	MCBB_RS07095	1161		old_locus_tag=MCBB_1444
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1490918	1492078	-	WP_071907109.1	WP_071907109.1		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase		30412285	MCBB_RS07095	1161	386	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1492296	1492487	+						30412286	MCBB_RS07100	192		old_locus_tag=MCBB_1445
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1492296	1492487	+	WP_071907110.1	WP_071907110.1		class III signal peptide-containing protein		30412286	MCBB_RS07100	192	63	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1492592	1493155	-						30412287	MCBB_RS07105	564		old_locus_tag=MCBB_1446
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1492592	1493155	-	WP_071907111.1	WP_071907111.1		hypothetical protein		30412287	MCBB_RS07105	564	187	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1493383	1493559	+						30412288	MCBB_RS07110	177		old_locus_tag=MCBB_1447
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1493383	1493559	+	WP_071907112.1	WP_071907112.1		class III signal peptide-containing protein		30412288	MCBB_RS07110	177	58	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1493638	1493775	+						30412289	MCBB_RS07115	138		old_locus_tag=MCBB_1448
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1493638	1493775	+	WP_231916328.1	WP_231916328.1		class III signal peptide-containing protein		30412289	MCBB_RS07115	138	45	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1494047	1494223	+						30412290	MCBB_RS07120	177		old_locus_tag=MCBB_1449
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1494047	1494223	+	WP_071907114.1	WP_071907114.1		class III signal peptide-containing protein		30412290	MCBB_RS07120	177	58	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1494302	1494439	+						30412291	MCBB_RS07125	138		old_locus_tag=MCBB_1450
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1494302	1494439	+	WP_231916328.1	WP_231916328.1		class III signal peptide-containing protein		30412291	MCBB_RS07125	138	45	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1494555	1496795	-						30412292	MCBB_RS07130	2241		old_locus_tag=MCBB_1451
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1494555	1496795	-	WP_071907115.1	WP_071907115.1		peptide transporter		30412292	MCBB_RS07130	2241	746	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1496836	1499079	-						30412293	MCBB_RS07135	2244		old_locus_tag=MCBB_1452
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1496836	1499079	-	WP_071907116.1	WP_071907116.1		peptide transporter		30412293	MCBB_RS07135	2244	747	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1499096	1501312	-						30412294	MCBB_RS07140	2217		old_locus_tag=MCBB_1453
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1499096	1501312	-	WP_071907117.1	WP_071907117.1		peptide transporter		30412294	MCBB_RS07140	2217	738	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1501331	1503109	-						30412295	MCBB_RS07145	1779		old_locus_tag=MCBB_1454
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1501331	1503109	-	WP_071907118.1	WP_071907118.1		glycosyltransferase family 39 protein		30412295	MCBB_RS07145	1779	592	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1504047	1504694	+						30412296	MCBB_RS07150	648		old_locus_tag=MCBB_1455
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1504047	1504694	+	WP_231916329.1	WP_231916329.1		N-acetyltransferase		30412296	MCBB_RS07150	648	215	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1504706	1505782	-					wecB	30412297	MCBB_RS07155	1077		old_locus_tag=MCBB_1456
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1504706	1505782	-	WP_071907119.1	WP_071907119.1		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	wecB	30412297	MCBB_RS07155	1077	358	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1505857	1506780	+						30412298	MCBB_RS07160	924		old_locus_tag=MCBB_1457
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1505857	1506780	+	WP_231916330.1	WP_231916330.1		glycosyltransferase		30412298	MCBB_RS07160	924	307	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1506781	1507527	-						30412299	MCBB_RS07165	747		old_locus_tag=MCBB_1458
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1506781	1507527	-	WP_071907121.1	WP_071907121.1		class I SAM-dependent methyltransferase		30412299	MCBB_RS07165	747	248	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1507577	1508764	-						30412300	MCBB_RS07170	1188		old_locus_tag=MCBB_1459
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1507577	1508764	-	WP_071907122.1	WP_071907122.1		glycosyltransferase family 4 protein		30412300	MCBB_RS07170	1188	395	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1508784	1509692	-						30412301	MCBB_RS07175	909		old_locus_tag=MCBB_1460
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1508784	1509692	-	WP_071907123.1	WP_071907123.1		flippase-like domain-containing protein		30412301	MCBB_RS07175	909	302	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1509735	1511438	-						30412302	MCBB_RS07180	1704		old_locus_tag=MCBB_1461
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1509735	1511438	-	WP_084789892.1	WP_084789892.1		glycosyltransferase family 39 protein		30412302	MCBB_RS07180	1704	567	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1511510	1513105	-						30412303	MCBB_RS07185	1596		old_locus_tag=MCBB_1462
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1511510	1513105	-	WP_231916331.1	WP_231916331.1		glycosyltransferase family 39 protein		30412303	MCBB_RS07185	1596	531	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1513514	1514044	-					yjjX	30412304	MCBB_RS07190	531		old_locus_tag=MCBB_1463
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1513514	1514044	-	WP_071907125.1	WP_071907125.1		inosine/xanthosine triphosphatase	yjjX	30412304	MCBB_RS07190	531	176	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1514097	1514564	-						30412305	MCBB_RS07195	468		old_locus_tag=MCBB_1464
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1514097	1514564	-	WP_071908030.1	WP_071908030.1		phosphopantetheine adenylyltransferase		30412305	MCBB_RS07195	468	155	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1514805	1516355	+						30412306	MCBB_RS07200	1551		old_locus_tag=MCBB_1465
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1514805	1516355	+	WP_071907126.1	WP_071907126.1		radical SAM protein		30412306	MCBB_RS07200	1551	516	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1516944	1517450	+						30412307	MCBB_RS07205	507		old_locus_tag=MCBB_1466
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1516944	1517450	+	WP_145976025.1	WP_145976025.1		hypothetical protein		30412307	MCBB_RS07205	507	168	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1517739	1519166	-						30412308	MCBB_RS07210	1428		old_locus_tag=MCBB_1467
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1517739	1519166	-	WP_071907128.1	WP_071907128.1		APC family permease		30412308	MCBB_RS07210	1428	475	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1519203	1520330	+						30412309	MCBB_RS07215	1128		old_locus_tag=MCBB_1468
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1519203	1520330	+	WP_231916436.1	WP_231916436.1		pyridoxal phosphate-dependent aminotransferase		30412309	MCBB_RS07215	1128	375	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1520791	1521696	+						30412310	MCBB_RS07220	906		old_locus_tag=MCBB_1469
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1520791	1521696	+	WP_071907130.1	WP_071907130.1		cation diffusion facilitator family transporter		30412310	MCBB_RS07220	906	301	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1521806	1524370	+						30412311	MCBB_RS07225	2565		old_locus_tag=MCBB_1470
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1521806	1524370	+	WP_071907131.1	WP_071907131.1		cation-translocating P-type ATPase		30412311	MCBB_RS07225	2565	854	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1524518	1525420	+						30412312	MCBB_RS07230	903		old_locus_tag=MCBB_1471
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1524518	1525420	+	WP_071907132.1	WP_071907132.1		4Fe-4S binding protein		30412312	MCBB_RS07230	903	300	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1525669	1526841	+						30412313	MCBB_RS07235	1173		old_locus_tag=MCBB_1472
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1525669	1526841	+	WP_071907133.1	WP_071907133.1		PLP-dependent aminotransferase family protein		30412313	MCBB_RS07235	1173	390	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1527069	1528214	+						30412314	MCBB_RS07240	1146		old_locus_tag=MCBB_1473
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1527069	1528214	+	WP_071907134.1	WP_071907134.1		NDP-sugar synthase		30412314	MCBB_RS07240	1146	381	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1528359	1529663	+						30412315	MCBB_RS07245	1305		old_locus_tag=MCBB_1474
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1528359	1529663	+	WP_071907135.1	WP_071907135.1		hypothetical protein		30412315	MCBB_RS07245	1305	434	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1529734	1531227	+						30412316	MCBB_RS07250	1494		old_locus_tag=MCBB_1475
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1529734	1531227	+	WP_231916332.1	WP_231916332.1		trehalose-6-phosphate synthase		30412316	MCBB_RS07250	1494	497	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1531390	1532805	-						30412317	MCBB_RS07255	1416		old_locus_tag=MCBB_1476
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1531390	1532805	-	WP_145976026.1	WP_145976026.1		hypothetical protein		30412317	MCBB_RS07255	1416	471	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1532987	1533601	+						30412318	MCBB_RS07260	615		old_locus_tag=MCBB_1477
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1532987	1533601	+	WP_071907137.1	WP_071907137.1		hypothetical protein		30412318	MCBB_RS07260	615	204	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1533658	1534440	-					otsB	30412319	MCBB_RS07265	783		old_locus_tag=MCBB_1478
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1533658	1534440	-	WP_171899107.1	WP_171899107.1		trehalose-phosphatase	otsB	30412319	MCBB_RS07265	783	260	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1534669	1535142	+						30412320	MCBB_RS07270	474		old_locus_tag=MCBB_1479
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1534669	1535142	+	WP_197668937.1	WP_197668937.1		VOC family protein		30412320	MCBB_RS07270	474	157	
gene	tRNA	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1535343	1535427	-						30412321	MCBB_RS07275	85		old_locus_tag=MCBB_1480
tRNA		GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1535343	1535427	-				tRNA-Ser		30412321	MCBB_RS07275	85		anticodon=GCT
gene	SRP_RNA	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1535620	1535935	-					ffs	30412322	MCBB_RS07280	316		
ncRNA	SRP_RNA	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1535620	1535935	-				signal recognition particle sRNA	ffs	30412322	MCBB_RS07280	316		
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1536087	1537082	+						30412323	MCBB_RS07285	996		old_locus_tag=MCBB_1481
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1536087	1537082	+	WP_071907139.1	WP_071907139.1		inorganic phosphate transporter family protein		30412323	MCBB_RS07285	996	331	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1537381	1538607	+						30412324	MCBB_RS07290	1227		old_locus_tag=MCBB_1482
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1537381	1538607	+	WP_071907140.1	WP_071907140.1		FprA family A-type flavoprotein		30412324	MCBB_RS07290	1227	408	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1538684	1539103	+						30412325	MCBB_RS07295	420		old_locus_tag=MCBB_1483
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1538684	1539103	+	WP_071907141.1	WP_071907141.1		hypothetical protein		30412325	MCBB_RS07295	420	139	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1539487	1539882	-						30412326	MCBB_RS07300	396		old_locus_tag=MCBB_1484
