# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1451570	1452463	-						26739633	MB9_RS06795	894		old_locus_tag=MB9_1390
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1451570	1452463	-	WP_060537819.1	WP_060537819.1		thymidylate synthase		26739633	MB9_RS06795	894	297	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1452615	1452914	-						26739634	MB9_RS06800	300		old_locus_tag=MB9_1391
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1452615	1452914	-	WP_048084571.1	WP_048084571.1		TIGR04076 family protein		26739634	MB9_RS06800	300	99	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1453186	1454208	-						26739635	MB9_RS06805	1023		old_locus_tag=MB9_1392
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1453186	1454208	-	WP_048071958.1	WP_048071958.1		adenylosuccinate synthetase		26739635	MB9_RS06805	1023	340	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1454367	1455710	-						26739636	MB9_RS06810	1344		old_locus_tag=MB9_1393
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1454367	1455710	-	WP_048071959.1	WP_048071959.1		ATP-binding protein		26739636	MB9_RS06810	1344	447	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1456307	1457986	-						26739637	MB9_RS06815	1680		old_locus_tag=MB9_1394
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1456307	1457986	-	WP_060537821.1	WP_060537821.1		glutamate--tRNA ligase		26739637	MB9_RS06815	1680	559	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1458098	1459087	-						26739638	MB9_RS06820	990		old_locus_tag=MB9_1395
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1458098	1459087	-	WP_048071961.1	WP_048071961.1		polyprenyl synthetase family protein		26739638	MB9_RS06820	990	329	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1459090	1460439	-						26739639	MB9_RS06825	1350		old_locus_tag=MB9_1396
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1459090	1460439	-	WP_048071962.1	WP_048071962.1		RNase J family beta-CASP ribonuclease		26739639	MB9_RS06825	1350	449	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1460436	1461491	-						26739640	MB9_RS06830	1056		old_locus_tag=MB9_1397
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1460436	1461491	-	WP_048084574.1	WP_048084574.1		type 2 isopentenyl-diphosphate Delta-isomerase		26739640	MB9_RS06830	1056	351	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1461744	1462538	-						26739641	MB9_RS06835	795		old_locus_tag=MB9_1398
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1461744	1462538	-	WP_060537823.1	WP_060537823.1		isopentenyl phosphate kinase family protein		26739641	MB9_RS06835	795	264	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1462629	1463606	-					mvk	26739642	MB9_RS06840	978		old_locus_tag=MB9_1399
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1462629	1463606	-	WP_060537824.1	WP_060537824.1		mevalonate kinase	mvk	26739642	MB9_RS06840	978	325	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1463783	1464625	-					amrB	26739643	MB9_RS06845	843		old_locus_tag=MB9_1400
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1463783	1464625	-	WP_048084580.1	WP_048084580.1		AmmeMemoRadiSam system protein B	amrB	26739643	MB9_RS06845	843	280	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1465404	1466000	-						26739644	MB9_RS06850	597		old_locus_tag=MB9_1401
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1465404	1466000	-	WP_048071967.1	WP_048071967.1		30S ribosomal protein S2		26739644	MB9_RS06850	597	198	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1466071	1466262	-						26739645	MB9_RS06855	192		old_locus_tag=MB9_1402
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1466071	1466262	-	WP_048071968.1	WP_048071968.1		4Fe-4S binding protein		26739645	MB9_RS06855	192	63	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1466592	1467842	-					eno	26739646	MB9_RS06860	1251		old_locus_tag=MB9_1403
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1466592	1467842	-	WP_048071969.1	WP_048071969.1		phosphopyruvate hydratase	eno	26739646	MB9_RS06860	1251	416	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1467936	1468112	-						26739647	MB9_RS06865	177		old_locus_tag=MB9_1404
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1467936	1468112	-	WP_048071970.1	WP_048071970.1		DNA-directed RNA polymerase subunit K		26739647	MB9_RS06865	177	58	
gene	tRNA	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1468163	1468335	-						55593095	MB9_RS12385	173		
tRNA		GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1468163	1468335	-				tRNA-Gln		55593095	MB9_RS12385	75		anticodon=TTG
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1468335	1468502	-						26739648	MB9_RS06870	168		old_locus_tag=MB9_1405
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1468335	1468502	-	WP_048071971.1	WP_048071971.1		DNA-directed RNA polymerase subunit N		26739648	MB9_RS06870	168	55	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1468576	1468977	-						26739649	MB9_RS06875	402		old_locus_tag=MB9_1406
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1468576	1468977	-	WP_048071972.1	WP_048071972.1		30S ribosomal protein S9		26739649	MB9_RS06875	402	133	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1468991	1469413	-						26739650	MB9_RS06880	423		old_locus_tag=MB9_1407
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1468991	1469413	-	WP_048071973.1	WP_048071973.1		50S ribosomal protein L13		26739650	MB9_RS06880	423	140	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1469428	1469778	-						26739651	MB9_RS06885	351		old_locus_tag=MB9_1408
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1469428	1469778	-	WP_048071974.1	WP_048071974.1		50S ribosomal protein L18e		26739651	MB9_RS06885	351	116	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1469781	1470581	-						26739652	MB9_RS06890	801		old_locus_tag=MB9_1409
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1469781	1470581	-	WP_048071975.1	WP_048071975.1		DNA-directed RNA polymerase subunit D		26739652	MB9_RS06890	801	266	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1470599	1470997	-						26739653	MB9_RS06895	399		old_locus_tag=MB9_1410
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1470599	1470997	-	WP_048071976.1	WP_048071976.1		30S ribosomal protein S11		26739653	MB9_RS06895	399	132	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1471007	1471588	-						26739654	MB9_RS06900	582		old_locus_tag=MB9_1411
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1471007	1471588	-	WP_048071977.1	WP_048071977.1		30S ribosomal protein S4		26739654	MB9_RS06900	582	193	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1471607	1472059	-						26739655	MB9_RS06905	453		old_locus_tag=MB9_1412
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1471607	1472059	-	WP_048071978.1	WP_048071978.1		30S ribosomal protein S13		26739655	MB9_RS06905	453	150	
gene	tRNA	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1472257	1472341	-						26739656	MB9_RS06910	85		old_locus_tag=MB9_1413
tRNA		GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1472257	1472341	-				tRNA-Ser		26739656	MB9_RS06910	85		anticodon=GGA
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1472519	1473481	-						26739657	MB9_RS06915	963		old_locus_tag=MB9_1414
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1472519	1473481	-	WP_048071979.1	WP_048071979.1		RNA-guided pseudouridylation complex pseudouridine synthase subunit Cbf5		26739657	MB9_RS06915	963	320	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1473574	1473801	-						26739658	MB9_RS06920	228		old_locus_tag=MB9_1415
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1473574	1473801	-	WP_048071980.1	WP_048071980.1		50S ribosomal protein L14e		26739658	MB9_RS06920	228	75	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1473789	1474319	-						26739659	MB9_RS06925	531		old_locus_tag=MB9_1416
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1473789	1474319	-	WP_048071981.1	WP_048071981.1		AAA family ATPase		26739659	MB9_RS06925	531	176	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1474333	1474617	-						26739660	MB9_RS06930	285		old_locus_tag=MB9_1417
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1474333	1474617	-	WP_048071982.1	WP_048071982.1		50S ribosomal protein L34e		26739660	MB9_RS06930	285	94	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1474721	1475290	-						26739661	MB9_RS06935	570		old_locus_tag=MB9_1418
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1474721	1475290	-	WP_048071983.1	WP_048071983.1		EMC3/TMCO1 family protein		26739661	MB9_RS06935	570	189	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1475419	1475976	-						26739662	MB9_RS06940	558		old_locus_tag=MB9_1419
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1475419	1475976	-	WP_048071984.1	WP_048071984.1		adenylate kinase		26739662	MB9_RS06940	558	185	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1475977	1477320	-					secY	26739663	MB9_RS06945	1344		old_locus_tag=MB9_1420
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1475977	1477320	-	WP_048071985.1	WP_048071985.1		preprotein translocase subunit SecY	secY	26739663	MB9_RS06945	1344	447	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1477364	1477801	-						26739664	MB9_RS06950	438		old_locus_tag=MB9_1421
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1477364	1477801	-	WP_048071986.1	WP_048071986.1		50S ribosomal protein L15		26739664	MB9_RS06950	438	145	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1477873	1478325	-						26739665	MB9_RS06955	453		old_locus_tag=MB9_1422
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1477873	1478325	-	WP_048071987.1	WP_048071987.1		50S ribosomal protein L30		26739665	MB9_RS06955	453	150	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1478335	1478982	-					rpsE	26739666	MB9_RS06960	648		old_locus_tag=MB9_1423
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1478335	1478982	-	WP_048071988.1	WP_048071988.1		30S ribosomal protein S5	rpsE	26739666	MB9_RS06960	648	215	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1478982	1479563	-						26739667	MB9_RS06965	582		old_locus_tag=MB9_1424
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1478982	1479563	-	WP_048071989.1	WP_048071989.1		50S ribosomal protein L18		26739667	MB9_RS06965	582	193	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1479578	1480024	-						26739668	MB9_RS06970	447		old_locus_tag=MB9_1425
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1479578	1480024	-	WP_048071990.1	WP_048071990.1		50S ribosomal protein L19e		26739668	MB9_RS06970	447	148	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1480301	1480627	-						26739669	MB9_RS06975	327		old_locus_tag=MB9_1426
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1480301	1480627	-	WP_048073787.1	WP_048073787.1		50S ribosomal protein L32e		26739669	MB9_RS06975	327	108	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1480633	1481166	-						26739670	MB9_RS06980	534		old_locus_tag=MB9_1427
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1480633	1481166	-	WP_048071991.1	WP_048071991.1		50S ribosomal protein L6		26739670	MB9_RS06980	534	177	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1481178	1481570	-						26739671	MB9_RS06985	393		old_locus_tag=MB9_1428
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1481178	1481570	-	WP_048071992.1	WP_048071992.1		30S ribosomal protein S8		26739671	MB9_RS06985	393	130	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1481581	1481733	-						32014308	MB9_RS12180	153		
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1481581	1481733	-	WP_004030384.1	WP_004030384.1		30S ribosomal protein S14		32014308	MB9_RS12180	153	50	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1481734	1482255	-						26739672	MB9_RS06990	522		old_locus_tag=MB9_1429
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1481734	1482255	-	WP_048071993.1	WP_048071993.1		50S ribosomal protein L5		26739672	MB9_RS06990	522	173	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1482257	1482982	-						26739673	MB9_RS06995	726		old_locus_tag=MB9_1430
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1482257	1482982	-	WP_048071994.1	WP_048071994.1		30S ribosomal protein S4e		26739673	MB9_RS06995	726	241	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1482984	1483337	-						26739674	MB9_RS07000	354		old_locus_tag=MB9_1431
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1482984	1483337	-	WP_048071995.1	WP_048071995.1		50S ribosomal protein L24		26739674	MB9_RS07000	354	117	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1483346	1483744	-						26739675	MB9_RS07005	399		old_locus_tag=MB9_1432
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1483346	1483744	-	WP_048071996.1	WP_048071996.1		50S ribosomal protein L14		26739675	MB9_RS07005	399	132	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1483741	1484064	-						26739676	MB9_RS07010	324		old_locus_tag=MB9_1433
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1483741	1484064	-	WP_048071997.1	WP_048071997.1		30S ribosomal protein S17		26739676	MB9_RS07010	324	107	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1484069	1484353	-						26739677	MB9_RS07015	285		old_locus_tag=MB9_1434
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1484069	1484353	-	WP_048071998.1	WP_048071998.1		ribonuclease P protein component 1		26739677	MB9_RS07015	285	94	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1484577	1484882	-					yciH	26739678	MB9_RS07020	306		old_locus_tag=MB9_1435
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1484577	1484882	-	WP_008514880.1	WP_008514880.1		stress response translation initiation inhibitor YciH	yciH	26739678	MB9_RS07020	306	101	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1484888	1485094	-					rpmC	26739679	MB9_RS07025	207		old_locus_tag=MB9_1436
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1484888	1485094	-	WP_048071999.1	WP_048071999.1		50S ribosomal protein L29	rpmC	26739679	MB9_RS07025	207	68	
gene	pseudogene	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1485628	1486374	-						41185888	MB9_RS12280	747		partial;pseudo
CDS	without_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1485628	1486374	-				30S ribosomal protein S3		41185888	MB9_RS12280	747		partial;pseudo
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1486371	1486835	-						26739681	MB9_RS07035	465		old_locus_tag=MB9_1438
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1486371	1486835	-	WP_048072001.1	WP_048072001.1		50S ribosomal protein L22		26739681	MB9_RS07035	465	154	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1486848	1487258	-					rpsS	26739682	MB9_RS07040	411		old_locus_tag=MB9_1439
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1486848	1487258	-	WP_048072002.1	WP_048072002.1		30S ribosomal protein S19	rpsS	26739682	MB9_RS07040	411	136	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1487348	1488073	-						26739683	MB9_RS07045	726		old_locus_tag=MB9_1440
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1487348	1488073	-	WP_048072003.1	WP_048072003.1		50S ribosomal protein L2		26739683	MB9_RS07045	726	241	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1488087	1488347	-						26739684	MB9_RS07050	261		old_locus_tag=MB9_1441
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1488087	1488347	-	WP_048072004.1	WP_048072004.1		50S ribosomal protein L23		26739684	MB9_RS07050	261	86	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1488357	1489145	-						26739685	MB9_RS07055	789		old_locus_tag=MB9_1442
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1488357	1489145	-	WP_048072005.1	WP_048072005.1		50S ribosomal protein L4		26739685	MB9_RS07055	789	262	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1489165	1490175	-					rpl3p	26739686	MB9_RS07060	1011		old_locus_tag=MB9_1443
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1489165	1490175	-	WP_048072006.1	WP_048072006.1		50S ribosomal protein L3	rpl3p	26739686	MB9_RS07060	1011	336	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1490438	1491259	-						26739687	MB9_RS07065	822		old_locus_tag=MB9_1444
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1490438	1491259	-	WP_048072007.1	WP_048072007.1		RNA-binding protein		26739687	MB9_RS07065	822	273	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1491491	1492114	-						26739688	MB9_RS07070	624		old_locus_tag=MB9_1445
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1491491	1492114	-	WP_048084582.1	WP_048084582.1		METTL5 family protein		26739688	MB9_RS07070	624	207	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1492347	1493837	+						26739689	MB9_RS07075	1491		old_locus_tag=MB9_1446
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1492347	1493837	+	WP_048072009.1	WP_048072009.1		acetyl-CoA carboxylase biotin carboxylase subunit		26739689	MB9_RS07075	1491	496	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1493924	1494898	+						26739690	MB9_RS07080	975		old_locus_tag=MB9_1447
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1493924	1494898	+	WP_048072010.1	WP_048072010.1		biotin--[acetyl-CoA-carboxylase] ligase		26739690	MB9_RS07080	975	324	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1495164	1496516	+						26739691	MB9_RS07085	1353		old_locus_tag=MB9_1448
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1495164	1496516	+	WP_060538193.1	WP_060538193.1		PIG-L family deacetylase		26739691	MB9_RS07085	1353	450	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1496811	1497839	-						26739692	MB9_RS07090	1029		old_locus_tag=MB9_1449
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1496811	1497839	-	WP_060537827.1	WP_060537827.1		RNA 3'-terminal phosphate cyclase		26739692	MB9_RS07090	1029	342	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1498010	1499164	-						26739693	MB9_RS07095	1155		old_locus_tag=MB9_1450
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1498010	1499164	-	WP_060537829.1	WP_060537829.1		TIGR03576 family pyridoxal phosphate-dependent enzyme		26739693	MB9_RS07095	1155	384	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1499166	1499663	-						26739694	MB9_RS07100	498		old_locus_tag=MB9_1451
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1499166	1499663	-	WP_048072013.1	WP_048072013.1		TIGR00288 family NYN domain-containing protein		26739694	MB9_RS07100	498	165	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1500167	1500499	-						26739695	MB9_RS07105	333		old_locus_tag=MB9_1452
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1500167	1500499	-	WP_060537831.1	WP_060537831.1		hypothetical protein		26739695	MB9_RS07105	333	110	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1500703	1501836	-						26739696	MB9_RS07110	1134		old_locus_tag=MB9_1453
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1500703	1501836	-	WP_048072015.1	WP_048072015.1		PAS domain S-box protein		26739696	MB9_RS07110	1134	377	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1501944	1504544	-						26739697	MB9_RS07115	2601		old_locus_tag=MB9_1454
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1501944	1504544	-	WP_060538194.1	WP_060538194.1		PAS domain S-box protein		26739697	MB9_RS07115	2601	866	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1504862	1506391	+						26739698	MB9_RS07120	1530		old_locus_tag=MB9_1455
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1504862	1506391	+	WP_060537833.1	WP_060537833.1		MFS transporter		26739698	MB9_RS07120	1530	509	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1506511	1506666	+						55593096	MB9_RS12390	156		old_locus_tag=MB9_1456
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1506511	1506666	+	WP_156104943.1	WP_156104943.1		hypothetical protein		55593096	MB9_RS12390	156	51	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1506774	1508003	-						26739699	MB9_RS07125	1230		old_locus_tag=MB9_1457
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1506774	1508003	-	WP_048072017.1	WP_048072017.1		sodium:proton antiporter		26739699	MB9_RS07125	1230	409	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1508022	1508168	-						55593097	MB9_RS12395	147		old_locus_tag=MB9_1458
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1508022	1508168	-	WP_156104944.1	WP_156104944.1		hypothetical protein		55593097	MB9_RS12395	147	48	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1508445	1509089	+						26739700	MB9_RS07130	645		old_locus_tag=MB9_1459
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1508445	1509089	+	WP_048084589.1	WP_048084589.1		TetR/AcrR family transcriptional regulator		26739700	MB9_RS07130	645	214	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1509162	1509848	+						26739701	MB9_RS07135	687		old_locus_tag=MB9_1460
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	1509162	1509848	+	WP_060537835.1	WP_060537835.1		DUF169 domain-containing protein		26739701	MB9_RS07135	687	228	
