# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1025936	1026241	-					yciH	35125793	BK009_RS04890	306		old_locus_tag=BK009_04850
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1025936	1026241	-	WP_008514880.1	WP_008514880.1		stress response translation initiation inhibitor YciH	yciH	35125793	BK009_RS04890	306	101	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1026247	1026453	-					rpmC	35125794	BK009_RS04895	207		old_locus_tag=BK009_04855
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1026247	1026453	-	WP_100906031.1	WP_100906031.1		50S ribosomal protein L29	rpmC	35125794	BK009_RS04895	207	68	
gene	pseudogene	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1027134	1027826	-						70359662	BK009_RS12630	693		partial;pseudo
CDS	without_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1027134	1027826	-				30S ribosomal protein S3		70359662	BK009_RS12630	693		partial;pseudo
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1027823	1028287	-						35125796	BK009_RS04905	465		old_locus_tag=BK009_04865
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1027823	1028287	-	WP_100906030.1	WP_100906030.1		50S ribosomal protein L22		35125796	BK009_RS04905	465	154	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1028300	1028710	-					rpsS	35125797	BK009_RS04910	411		old_locus_tag=BK009_04870
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1028300	1028710	-	WP_100906029.1	WP_100906029.1		30S ribosomal protein S19	rpsS	35125797	BK009_RS04910	411	136	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1028802	1029527	-						35125798	BK009_RS04915	726		old_locus_tag=BK009_04875
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1028802	1029527	-	WP_100906028.1	WP_100906028.1		50S ribosomal protein L2		35125798	BK009_RS04915	726	241	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1029540	1029800	-						35125799	BK009_RS04920	261		old_locus_tag=BK009_04880
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1029540	1029800	-	WP_100906027.1	WP_100906027.1		50S ribosomal protein L23		35125799	BK009_RS04920	261	86	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1029818	1030597	-					rpl4p	35125800	BK009_RS04925	780		old_locus_tag=BK009_04885
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1029818	1030597	-	WP_100906026.1	WP_100906026.1		50S ribosomal protein L4	rpl4p	35125800	BK009_RS04925	780	259	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1030618	1031628	-					rpl3p	35125801	BK009_RS04930	1011		old_locus_tag=BK009_04890
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1030618	1031628	-	WP_100909168.1	WP_100909168.1		50S ribosomal protein L3	rpl3p	35125801	BK009_RS04930	1011	336	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1031872	1032693	-						35125802	BK009_RS04935	822		old_locus_tag=BK009_04895
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1031872	1032693	-	WP_100906024.1	WP_100906024.1		RNA-binding protein		35125802	BK009_RS04935	822	273	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1032944	1033567	-						35125803	BK009_RS04940	624		old_locus_tag=BK009_04900
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1032944	1033567	-	WP_100909169.1	WP_100909169.1		METTL5 family protein		35125803	BK009_RS04940	624	207	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1033940	1035427	+						35125804	BK009_RS04945	1488		old_locus_tag=BK009_04905
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1033940	1035427	+	WP_100906799.1	WP_100906799.1		acetyl-CoA carboxylase biotin carboxylase subunit		35125804	BK009_RS04945	1488	495	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1035480	1036454	+						35125805	BK009_RS04950	975		old_locus_tag=BK009_04910
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1035480	1036454	+	WP_100906800.1	WP_100906800.1		biotin--[acetyl-CoA-carboxylase] ligase		35125805	BK009_RS04950	975	324	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1036610	1037965	+						35125806	BK009_RS04955	1356		old_locus_tag=BK009_04915
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1036610	1037965	+	WP_100906801.1	WP_100906801.1		PIG-L family deacetylase		35125806	BK009_RS04955	1356	451	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1038218	1039246	-					rtcA	35125807	BK009_RS04960	1029		old_locus_tag=BK009_04920
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1038218	1039246	-	WP_100906802.1	WP_100906802.1		RNA 3'-terminal phosphate cyclase	rtcA	35125807	BK009_RS04960	1029	342	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1039475	1040605	-						35125808	BK009_RS04965	1131		old_locus_tag=BK009_04925
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1039475	1040605	-	WP_236951037.1	WP_236951037.1		TIGR03576 family pyridoxal phosphate-dependent enzyme		35125808	BK009_RS04965	1131	376	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1040634	1041131	-						35125809	BK009_RS04970	498		old_locus_tag=BK009_04930
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1040634	1041131	-	WP_100906017.1	WP_100906017.1		TIGR00288 family NYN domain-containing protein		35125809	BK009_RS04970	498	165	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1041767	1042099	-						35125810	BK009_RS04975	333		old_locus_tag=BK009_04935
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1041767	1042099	-	WP_100906016.1	WP_100906016.1		hypothetical protein		35125810	BK009_RS04975	333	110	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1042353	1043939	-						35125811	BK009_RS04980	1587		old_locus_tag=BK009_04940
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1042353	1043939	-	WP_100906804.1	WP_100906804.1		PAS domain S-box protein		35125811	BK009_RS04980	1587	528	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1044136	1047546	-						70359663	BK009_RS12635	3411		
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1044136	1047546	-	WP_157809707.1	WP_157809707.1		PAS domain S-box protein		70359663	BK009_RS12635	3411	1136	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1047935	1049149	-						35125815	BK009_RS05000	1215		old_locus_tag=BK009_04950
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1047935	1049149	-	WP_100906805.1	WP_100906805.1		cation:proton antiporter		35125815	BK009_RS05000	1215	404	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1049782	1050794	+						35125816	BK009_RS05005	1013		
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1049782	1050794	+	WP_100906811.1	WP_100906811.1		IS630 family transposase		35125816	BK009_RS05005	1011	336	ribosomal_slippage
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1051032	1051493	-						35125817	BK009_RS05010	462		old_locus_tag=BK009_04965
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1051032	1051493	-	WP_100906812.1	WP_100906812.1		hypothetical protein		35125817	BK009_RS05010	462	153	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1052248	1054389	+						35125818	BK009_RS05015	2142		old_locus_tag=BK009_04970
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1052248	1054389	+	WP_100909171.1	WP_100909171.1		acetate--CoA ligase family protein		35125818	BK009_RS05015	2142	713	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1054967	1057333	+						35125819	BK009_RS05020	2367		old_locus_tag=BK009_04975
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1054967	1057333	+	WP_100909172.1	WP_100909172.1		PAS domain S-box protein		35125819	BK009_RS05020	2367	788	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1057516	1057746	+						35125820	BK009_RS05025	231		old_locus_tag=BK009_04980
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1057516	1057746	+	WP_100906003.1	WP_100906003.1		hypothetical protein		35125820	BK009_RS05025	231	76	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1057831	1058022	-						35125821	BK009_RS05030	192		old_locus_tag=BK009_04985
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1057831	1058022	-	WP_100906002.1	WP_100906002.1		4Fe-4S dicluster domain-containing protein		35125821	BK009_RS05030	192	63	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1058536	1058838	-						35125822	BK009_RS05035	303		old_locus_tag=BK009_04990
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1058536	1058838	-	WP_236951038.1	WP_236951038.1		hypothetical protein		35125822	BK009_RS05035	303	100	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1059012	1060154	-						35125823	BK009_RS05040	1143		old_locus_tag=BK009_04995
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1059012	1060154	-	WP_100909174.1	WP_100909174.1		hypothetical protein		35125823	BK009_RS05040	1143	380	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1060156	1060824	-						35125824	BK009_RS05045	669		old_locus_tag=BK009_05000
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1060156	1060824	-	WP_100909175.1	WP_100909175.1		hypothetical protein		35125824	BK009_RS05045	669	222	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1060899	1061693	-						35125825	BK009_RS05050	795		old_locus_tag=BK009_05005
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1060899	1061693	-	WP_100909176.1	WP_100909176.1		DUF6282 family protein		35125825	BK009_RS05050	795	264	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1061831	1062388	-						35125826	BK009_RS05055	558		old_locus_tag=BK009_05010
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1061831	1062388	-	WP_100906749.1	WP_100906749.1		FumA C-terminus/TtdB family hydratase beta subunit		35125826	BK009_RS05055	558	185	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1062552	1063109	-						35125827	BK009_RS05060	558		old_locus_tag=BK009_05015
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1062552	1063109	-	WP_100906819.1	WP_100906819.1		hypothetical protein		35125827	BK009_RS05060	558	185	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1063889	1065703	+						35125828	BK009_RS05065	1815		old_locus_tag=BK009_05020
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1063889	1065703	+	WP_100909177.1	WP_100909177.1		DUF2070 family protein		35125828	BK009_RS05065	1815	604	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1065869	1066150	-						35125829	BK009_RS05070	282		old_locus_tag=BK009_05025
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1065869	1066150	-	WP_100909178.1	WP_100909178.1		DUF5379 family protein		35125829	BK009_RS05070	282	93	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1066211	1068340	+						35125830	BK009_RS05075	2130		old_locus_tag=BK009_05030
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1066211	1068340	+	WP_100909179.1	WP_100909179.1		NFACT family protein		35125830	BK009_RS05075	2130	709	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1068520	1068825	-						35125831	BK009_RS05080	306		old_locus_tag=BK009_05035
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1068520	1068825	-	WP_100906822.1	WP_100906822.1		hypothetical protein		35125831	BK009_RS05080	306	101	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1068809	1069192	-						35125832	BK009_RS05085	384		old_locus_tag=BK009_05040
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1068809	1069192	-	WP_100905993.1	WP_100905993.1		DUF2073 domain-containing protein		35125832	BK009_RS05085	384	127	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1069205	1069849	-						35125833	BK009_RS05090	645		old_locus_tag=BK009_05045
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1069205	1069849	-	WP_100909180.1	WP_100909180.1		Era-like GTP-binding protein		35125833	BK009_RS05090	645	214	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1069854	1070549	-						35125834	BK009_RS05095	696		old_locus_tag=BK009_05050
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1069854	1070549	-	WP_100906824.1	WP_100906824.1		metal-dependent hydrolase		35125834	BK009_RS05095	696	231	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1070546	1071832	-						35125835	BK009_RS05100	1287		old_locus_tag=BK009_05055
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1070546	1071832	-	WP_100905990.1	WP_100905990.1		hypothetical protein		35125835	BK009_RS05100	1287	428	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1072016	1073173	-						35125836	BK009_RS05105	1158		old_locus_tag=BK009_05060
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1072016	1073173	-	WP_100909181.1	WP_100909181.1		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase		35125836	BK009_RS05105	1158	385	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1073316	1074443	-						35125837	BK009_RS05110	1128		old_locus_tag=BK009_05065
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1073316	1074443	-	WP_100906827.1	WP_100906827.1		DUF362 domain-containing protein		35125837	BK009_RS05110	1128	375	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1074486	1075403	-						35125838	BK009_RS05115	918		old_locus_tag=BK009_05070
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1074486	1075403	-	WP_100906828.1	WP_100906828.1		flippase-like domain-containing protein		35125838	BK009_RS05115	918	305	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1075730	1076599	-						35125839	BK009_RS05120	870		old_locus_tag=BK009_05075
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1075730	1076599	-	WP_100906829.1	WP_100906829.1		decaprenyl-phosphate phosphoribosyltransferase		35125839	BK009_RS05120	870	289	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1077030	1077596	-						35125840	BK009_RS05125	567		old_locus_tag=BK009_05080
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1077030	1077596	-	WP_100906830.1	WP_100906830.1		hypothetical protein		35125840	BK009_RS05125	567	188	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1077802	1077981	+						35125841	BK009_RS05130	180		old_locus_tag=BK009_05085
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1077802	1077981	+	WP_100909182.1	WP_100909182.1		class III signal peptide-containing protein		35125841	BK009_RS05130	180	59	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1078094	1078273	+						35125842	BK009_RS05135	180		old_locus_tag=BK009_05090
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1078094	1078273	+	WP_100909182.1	WP_100909182.1		class III signal peptide-containing protein		35125842	BK009_RS05135	180	59	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1078407	1078586	+						35125843	BK009_RS05140	180		old_locus_tag=BK009_05095
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1078407	1078586	+	WP_100906833.1	WP_100906833.1		class III signal peptide-containing protein		35125843	BK009_RS05140	180	59	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1078841	1079008	+						35125844	BK009_RS05145	168		old_locus_tag=BK009_05100
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1078841	1079008	+	WP_100906834.1	WP_100906834.1		class III signal peptide-containing protein		35125844	BK009_RS05145	168	55	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1079280	1081271	-						35125845	BK009_RS05150	1992		old_locus_tag=BK009_05105
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1079280	1081271	-	WP_236951039.1	WP_236951039.1		dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3		35125845	BK009_RS05150	1992	663	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1081464	1082972	-						35125846	BK009_RS05155	1509		old_locus_tag=BK009_05110
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1081464	1082972	-	WP_100909183.1	WP_100909183.1		glycosyltransferase family 39 protein		35125846	BK009_RS05155	1509	502	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1083375	1083968	+						35125847	BK009_RS05160	594		old_locus_tag=BK009_05115
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1083375	1083968	+	WP_232728111.1	WP_232728111.1		acetyltransferase		35125847	BK009_RS05160	594	197	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1084221	1085141	+						35125848	BK009_RS05165	921		old_locus_tag=BK009_05120
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1084221	1085141	+	WP_232728038.1	WP_232728038.1		glycosyltransferase		35125848	BK009_RS05165	921	306	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1085218	1086234	+						35125849	BK009_RS05170	1017		old_locus_tag=BK009_05125
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1085218	1086234	+	WP_100907917.1	WP_100907917.1		glycosyltransferase family 2 protein		35125849	BK009_RS05170	1017	338	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1086311	1087879	+						35125850	BK009_RS05175	1569		old_locus_tag=BK009_05130
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1086311	1087879	+	WP_100909184.1	WP_100909184.1		glycosyltransferase family 39 protein		35125850	BK009_RS05175	1569	522	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1087925	1089088	-						35125851	BK009_RS05180	1164		old_locus_tag=BK009_05135
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1087925	1089088	-	WP_100906840.1	WP_100906840.1		hypothetical protein		35125851	BK009_RS05180	1164	387	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1089090	1090064	-						35125852	BK009_RS05185	975		old_locus_tag=BK009_05140
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1089090	1090064	-	WP_100909185.1	WP_100909185.1		glycosyltransferase		35125852	BK009_RS05185	975	324	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1090173	1091165	-						35125853	BK009_RS05190	993		old_locus_tag=BK009_05145
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1090173	1091165	-	WP_100909186.1	WP_100909186.1		glycosyltransferase family 2 protein		35125853	BK009_RS05190	993	330	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1091190	1091921	-						35125854	BK009_RS05195	732		old_locus_tag=BK009_05150
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1091190	1091921	-	WP_100909187.1	WP_100909187.1		glycosyltransferase		35125854	BK009_RS05195	732	243	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1092028	1093170	-						35125855	BK009_RS05200	1143		old_locus_tag=BK009_05155
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1092028	1093170	-	WP_236951040.1	WP_236951040.1		glycosyltransferase		35125855	BK009_RS05200	1143	380	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1093245	1094921	-						35125856	BK009_RS05205	1677		old_locus_tag=BK009_05160
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1093245	1094921	-	WP_100909189.1	WP_100909189.1		glycosyltransferase family 39 protein		35125856	BK009_RS05205	1677	558	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1094946	1096571	-						35125857	BK009_RS05210	1626		old_locus_tag=BK009_05165
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1094946	1096571	-	WP_157809708.1	WP_157809708.1		glycosyltransferase family 39 protein		35125857	BK009_RS05210	1626	541	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1096944	1097558	+						35125858	BK009_RS05215	615		old_locus_tag=BK009_05170
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1096944	1097558	+	WP_100909191.1	WP_100909191.1		hypothetical protein		35125858	BK009_RS05215	615	204	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1097678	1098643	-						35125859	BK009_RS05220	966		old_locus_tag=BK009_05175
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1097678	1098643	-	WP_100907434.1	WP_100907434.1		IS5 family transposase		35125859	BK009_RS05220	966	321	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1098706	1099119	+						35125860	BK009_RS05225	414		old_locus_tag=BK009_05180
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1098706	1099119	+	WP_100906853.1	WP_100906853.1		hypothetical protein		35125860	BK009_RS05225	414	137	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1099120	1099644	-					yjjX	35125861	BK009_RS05230	525		old_locus_tag=BK009_05185
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1099120	1099644	-	WP_100906854.1	WP_100906854.1		inosine/xanthosine triphosphatase	yjjX	35125861	BK009_RS05230	525	174	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1099653	1100114	-						35125862	BK009_RS05235	462		old_locus_tag=BK009_05190
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1099653	1100114	-	WP_100909192.1	WP_100909192.1		phosphopantetheine adenylyltransferase		35125862	BK009_RS05235	462	153	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1100271	1101821	+						35125863	BK009_RS05240	1551		old_locus_tag=BK009_05195
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1100271	1101821	+	WP_100909193.1	WP_100909193.1		radical SAM protein		35125863	BK009_RS05240	1551	516	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1101917	1103029	+						35125864	BK009_RS05245	1113		old_locus_tag=BK009_05200
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1101917	1103029	+	WP_100909194.1	WP_100909194.1		pyridoxal phosphate-dependent aminotransferase		35125864	BK009_RS05245	1113	370	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1103492	1106029	+						35125865	BK009_RS05250	2538		old_locus_tag=BK009_05205
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1103492	1106029	+	WP_100909195.1	WP_100909195.1		cation-translocating P-type ATPase		35125865	BK009_RS05250	2538	845	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1106190	1107080	+						35125866	BK009_RS05255	891		old_locus_tag=BK009_05210
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1106190	1107080	+	WP_100909196.1	WP_100909196.1		4Fe-4S binding protein		35125866	BK009_RS05255	891	296	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1107241	1108419	+						35125867	BK009_RS05260	1179		old_locus_tag=BK009_05215
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1107241	1108419	+	WP_100909197.1	WP_100909197.1		PLP-dependent aminotransferase family protein		35125867	BK009_RS05260	1179	392	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1108540	1109019	+						35125868	BK009_RS05265	480		old_locus_tag=BK009_05220
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1108540	1109019	+	WP_205835927.1	WP_205835927.1		VOC family protein		35125868	BK009_RS05265	480	159	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1109010	1109825	-						35125869	BK009_RS05270	816		old_locus_tag=BK009_05225
