# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1471910	1473025	-	WP_013645048.1	WP_013645048.1		ABC transporter permease		10277911	METBO_RS07270	1116	371	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1473161	1473931	+						10277912	METBO_RS07275	771		old_locus_tag=Metbo_1461
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1473161	1473931	+	WP_227717206.1	WP_227717206.1		TrmB family transcriptional regulator		10277912	METBO_RS07275	771	256	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1474269	1474583	+						10277913	METBO_RS07280	315		old_locus_tag=Metbo_1462
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1474269	1474583	+	WP_013645050.1	WP_013645050.1		hypothetical protein		10277913	METBO_RS07280	315	104	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1474599	1474958	+						10277914	METBO_RS07285	360		old_locus_tag=Metbo_1463
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1474599	1474958	+	WP_013645051.1	WP_013645051.1		DUF2089 domain-containing protein		10277914	METBO_RS07285	360	119	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1475128	1475514	+						10277916	METBO_RS07290	387		old_locus_tag=Metbo_1465
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1475128	1475514	+	WP_013645053.1	WP_013645053.1		hypothetical protein		10277916	METBO_RS07290	387	128	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1475842	1476501	+						10277917	METBO_RS07295	660		old_locus_tag=Metbo_1466
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1475842	1476501	+	WP_048186403.1	WP_048186403.1		DUF4013 domain-containing protein		10277917	METBO_RS07295	660	219	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1476727	1477815	+						10277918	METBO_RS07300	1089		old_locus_tag=Metbo_1467
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1476727	1477815	+	WP_013645054.1	WP_013645054.1		hypothetical protein		10277918	METBO_RS07300	1089	362	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1477917	1478519	+						10277919	METBO_RS07305	603		old_locus_tag=Metbo_1468
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1477917	1478519	+	WP_013645055.1	WP_013645055.1		heme-binding protein		10277919	METBO_RS07305	603	200	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1479425	1480804	-						10277921	METBO_RS07310	1380		old_locus_tag=Metbo_1470
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1479425	1480804	-	WP_013645057.1	WP_013645057.1		DUF4013 domain-containing protein		10277921	METBO_RS07310	1380	459	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1481297	1481866	+						10277922	METBO_RS07315	570		old_locus_tag=Metbo_1471
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1481297	1481866	+	WP_013645058.1	WP_013645058.1		LemA family protein		10277922	METBO_RS07315	570	189	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1481867	1483009	+						10277923	METBO_RS07320	1143		old_locus_tag=Metbo_1472
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1481867	1483009	+	WP_013645059.1	WP_013645059.1		M48 family metallopeptidase		10277923	METBO_RS07320	1143	380	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1483354	1484034	+						24964558	METBO_RS12780	681		old_locus_tag=Metbo_1473
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1483354	1484034	+	WP_227717264.1	WP_227717264.1		carotenoid biosynthesis protein		24964558	METBO_RS12780	681	226	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1484422	1484937	+						10277925	METBO_RS07330	516		old_locus_tag=Metbo_1474
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1484422	1484937	+	WP_013645060.1	WP_013645060.1		PadR family transcriptional regulator		10277925	METBO_RS07330	516	171	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1485196	1486167	+						10277926	METBO_RS07335	972		old_locus_tag=Metbo_1475
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1485196	1486167	+	WP_013645061.1	WP_013645061.1		ATP-binding cassette domain-containing protein		10277926	METBO_RS07335	972	323	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1486206	1487396	+						10277927	METBO_RS07340	1191		old_locus_tag=Metbo_1476
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1486206	1487396	+	WP_013645062.1	WP_013645062.1		ABC transporter permease		10277927	METBO_RS07340	1191	396	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1488426	1490372	+						10277929	METBO_RS07345	1947		old_locus_tag=Metbo_1478
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1488426	1490372	+	WP_013645063.1	WP_013645063.1		DnaJ domain-containing protein		10277929	METBO_RS07345	1947	648	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1490932	1491504	-						10277931	METBO_RS07350	573		old_locus_tag=Metbo_1480
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1490932	1491504	-	WP_013645065.1	WP_013645065.1		SHOCT domain-containing protein		10277931	METBO_RS07350	573	190	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1492707	1494176	+						10277932	METBO_RS07355	1470		old_locus_tag=Metbo_1481
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1492707	1494176	+	WP_013645066.1	WP_013645066.1		DUF4041 domain-containing protein		10277932	METBO_RS07355	1470	489	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1494378	1495049	+						10277933	METBO_RS07360	672		old_locus_tag=Metbo_1482
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1494378	1495049	+	WP_013645067.1	WP_013645067.1		alpha/beta fold hydrolase		10277933	METBO_RS07360	672	223	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1495533	1497377	-						10277934	METBO_RS07365	1845		old_locus_tag=Metbo_1483
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1495533	1497377	-	WP_013645068.1	WP_013645068.1		hypothetical protein		10277934	METBO_RS07365	1845	614	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1497856	1497996	+						32167044	METBO_RS13215	141		old_locus_tag=Metbo_1484
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1497856	1497996	+	WP_083804472.1	WP_083804472.1		flavodoxin family protein		32167044	METBO_RS13215	141	46	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1498208	1498495	+						10277936	METBO_RS07370	288		old_locus_tag=Metbo_1485
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1498208	1498495	+	WP_013645069.1	WP_013645069.1		winged helix-turn-helix domain-containing protein		10277936	METBO_RS07370	288	95	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1498498	1498785	+						10277937	METBO_RS07375	288		old_locus_tag=Metbo_1486
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1498498	1498785	+	WP_013645070.1	WP_013645070.1		hypothetical protein		10277937	METBO_RS07375	288	95	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1499003	1499674	-						10277938	METBO_RS07380	672		old_locus_tag=Metbo_1487
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1499003	1499674	-	WP_013645071.1	WP_013645071.1		ABC transporter ATP-binding protein		10277938	METBO_RS07380	672	223	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1499667	1500833	-						10277939	METBO_RS07385	1167		old_locus_tag=Metbo_1488
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1499667	1500833	-	WP_013645072.1	WP_013645072.1		FtsX-like permease family protein		10277939	METBO_RS07385	1167	388	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1501085	1501411	+						10277940	METBO_RS07390	327		old_locus_tag=Metbo_1489
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1501085	1501411	+	WP_013645073.1	WP_013645073.1		DUF2769 domain-containing protein		10277940	METBO_RS07390	327	108	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1501515	1501664	+						43500408	METBO_RS13615	150		
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1501515	1501664	+	WP_158304898.1	WP_158304898.1		hypothetical protein		43500408	METBO_RS13615	150	49	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1501754	1501942	+						10277941	METBO_RS07395	189		old_locus_tag=Metbo_1490
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1501754	1501942	+	WP_013645074.1	WP_013645074.1		hypothetical protein		10277941	METBO_RS07395	189	62	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1502032	1502772	-						10277942	METBO_RS07400	741		old_locus_tag=Metbo_1491
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1502032	1502772	-	WP_013645075.1	WP_013645075.1		MBL fold metallo-hydrolase		10277942	METBO_RS07400	741	246	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1503155	1504570	-						10277944	METBO_RS07405	1416		old_locus_tag=Metbo_1493
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1503155	1504570	-	WP_013645076.1	WP_013645076.1		MFS transporter		10277944	METBO_RS07405	1416	471	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1504572	1505021	-						10277945	METBO_RS07410	450		old_locus_tag=Metbo_1494
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1504572	1505021	-	WP_013645077.1	WP_013645077.1		MarR family transcriptional regulator		10277945	METBO_RS07410	450	149	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1505582	1506130	+						10277946	METBO_RS07415	549		old_locus_tag=Metbo_1495
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1505582	1506130	+	WP_013645078.1	WP_013645078.1		flavodoxin family protein		10277946	METBO_RS07415	549	182	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1507266	1509263	+						10277948	METBO_RS07425	1998		old_locus_tag=Metbo_1497
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1507266	1509263	+	WP_013645080.1	WP_013645080.1		Ig-like domain-containing protein		10277948	METBO_RS07425	1998	665	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1509441	1510298	-						10277949	METBO_RS07430	858		old_locus_tag=Metbo_1498
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1509441	1510298	-	WP_013645081.1	WP_013645081.1		Mrp/NBP35 family ATP-binding protein		10277949	METBO_RS07430	858	285	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1510772	1511374	-						10277950	METBO_RS07435	603		old_locus_tag=Metbo_1499
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1510772	1511374	-	WP_013645082.1	WP_013645082.1		heme-binding protein		10277950	METBO_RS07435	603	200	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1511468	1512571	-						10277951	METBO_RS07440	1104		old_locus_tag=Metbo_1500
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1511468	1512571	-	WP_013645083.1	WP_013645083.1		hypothetical protein		10277951	METBO_RS07440	1104	367	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1513287	1513706	+						10277952	METBO_RS07445	420		old_locus_tag=Metbo_1501
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1513287	1513706	+	WP_013645084.1	WP_013645084.1		hypothetical protein		10277952	METBO_RS07445	420	139	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1514025	1514417	+						10277953	METBO_RS07450	393		old_locus_tag=Metbo_1502
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1514025	1514417	+	WP_013645085.1	WP_013645085.1		hypothetical protein		10277953	METBO_RS07450	393	130	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1514985	1515884	+						10277954	METBO_RS07455	900		old_locus_tag=Metbo_1503
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1514985	1515884	+	WP_013645086.1	WP_013645086.1		NERD domain-containing protein		10277954	METBO_RS07455	900	299	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1516014	1516445	-						10277955	METBO_RS07460	432		old_locus_tag=Metbo_1504
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1516014	1516445	-	WP_013645087.1	WP_013645087.1		hypothetical protein		10277955	METBO_RS07460	432	143	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1516735	1517001	+						10277956	METBO_RS07465	267		old_locus_tag=Metbo_1505
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1516735	1517001	+	WP_013645088.1	WP_013645088.1		hypothetical protein		10277956	METBO_RS07465	267	88	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1517079	1517507	+						24964559	METBO_RS12785	429		old_locus_tag=Metbo_1506
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1517079	1517507	+	WP_013645089.1	WP_013645089.1		hypothetical protein		24964559	METBO_RS12785	429	142	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1517664	1517825	-						32167045	METBO_RS13220	162		
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1517664	1517825	-	WP_083804475.1	WP_083804475.1		zinc ribbon domain-containing protein		32167045	METBO_RS13220	162	53	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1517785	1518156	-						10277959	METBO_RS07475	372		old_locus_tag=Metbo_1508
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1517785	1518156	-	WP_013645090.1	WP_013645090.1		hypothetical protein		10277959	METBO_RS07475	372	123	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1518384	1520306	-					lonB	10277960	METBO_RS07480	1923		old_locus_tag=Metbo_1509
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1518384	1520306	-	WP_013645091.1	WP_013645091.1		ATP-dependent protease LonB	lonB	10277960	METBO_RS07480	1923	640	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1520414	1520704	-						10277961	METBO_RS07485	291		old_locus_tag=Metbo_1510
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1520414	1520704	-	WP_048186405.1	WP_048186405.1		metalloregulator ArsR/SmtB family transcription factor		10277961	METBO_RS07485	291	96	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1521107	1521331	+						40927931	METBO_RS13430	225		
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1521107	1521331	+	WP_144017541.1	WP_144017541.1		hypothetical protein		40927931	METBO_RS13430	225	74	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1521806	1524391	+						10277962	METBO_RS07490	2586		old_locus_tag=Metbo_1511
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1521806	1524391	+	WP_013645093.1	WP_013645093.1		Ig-like domain repeat protein		10277962	METBO_RS07490	2586	861	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1524686	1524985	-						10277963	METBO_RS07495	300		old_locus_tag=Metbo_1512
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1524686	1524985	-	WP_013645094.1	WP_013645094.1		DUF3892 domain-containing protein		10277963	METBO_RS07495	300	99	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1525111	1525503	-						10277964	METBO_RS07500	393		old_locus_tag=Metbo_1513
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1525111	1525503	-	WP_013645095.1	WP_013645095.1		DUF5518 domain-containing protein		10277964	METBO_RS07500	393	130	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1525866	1528268	+						24964560	METBO_RS12790	2403		old_locus_tag=Metbo_1514
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1525866	1528268	+	WP_013645096.1	WP_013645096.1		PAS domain S-box protein		24964560	METBO_RS12790	2403	800	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1528416	1529573	+						10277966	METBO_RS07510	1158		old_locus_tag=Metbo_1515
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1528416	1529573	+	WP_013645097.1	WP_013645097.1		ABC transporter permease		10277966	METBO_RS07510	1158	385	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1529566	1530258	+						10277967	METBO_RS07515	693		old_locus_tag=Metbo_1516
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1529566	1530258	+	WP_013645098.1	WP_013645098.1		ABC transporter ATP-binding protein		10277967	METBO_RS07515	693	230	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1530418	1530696	+						10277968	METBO_RS07520	279		old_locus_tag=Metbo_1517
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1530418	1530696	+	WP_013645099.1	WP_013645099.1		winged helix-turn-helix domain-containing protein		10277968	METBO_RS07520	279	92	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1530724	1531056	+						24876075	METBO_RS07525	333		
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1530724	1531056	+	WP_048186406.1	WP_048186406.1		hypothetical protein		24876075	METBO_RS07525	333	110	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1531078	1531464	-						10277970	METBO_RS07530	387		old_locus_tag=Metbo_1519
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1531078	1531464	-	WP_013645100.1	WP_013645100.1		hypothetical protein		10277970	METBO_RS07530	387	128	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1531787	1533229	+						10277971	METBO_RS07535	1443		old_locus_tag=Metbo_1520
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1531787	1533229	+	WP_013645101.1	WP_013645101.1		MATE family efflux transporter		10277971	METBO_RS07535	1443	480	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1533378	1533842	-						10277972	METBO_RS07540	465		old_locus_tag=Metbo_1521
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1533378	1533842	-	WP_013645102.1	WP_013645102.1		hypothetical protein		10277972	METBO_RS07540	465	154	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1533885	1534310	-						10277973	METBO_RS07545	426		old_locus_tag=Metbo_1522
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1533885	1534310	-	WP_013645103.1	WP_013645103.1		hypothetical protein		10277973	METBO_RS07545	426	141	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1534485	1534898	+						10277974	METBO_RS07550	414		old_locus_tag=Metbo_1523
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1534485	1534898	+	WP_013645104.1	WP_013645104.1		hypothetical protein		10277974	METBO_RS07550	414	137	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1535043	1535900	-						10277975	METBO_RS07555	858		old_locus_tag=Metbo_1524
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1535043	1535900	-	WP_013645105.1	WP_013645105.1		bile acid:sodium symporter		10277975	METBO_RS07555	858	285	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1536326	1536928	+						10277976	METBO_RS07560	603		old_locus_tag=Metbo_1525
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1536326	1536928	+	WP_013645106.1	WP_013645106.1		hypothetical protein		10277976	METBO_RS07560	603	200	
gene	pseudogene	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1537383	1537937	+						68611106	METBO_RS13945	555		partial;pseudo
CDS	without_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1537383	1537937	+				DUF4013 domain-containing protein		68611106	METBO_RS13945	555		partial;pseudo
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1539035	1540024	-						10277979	METBO_RS07570	990		old_locus_tag=Metbo_1528
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1539035	1540024	-	WP_013645109.1	WP_013645109.1		tetratricopeptide repeat protein		10277979	METBO_RS07570	990	329	
gene	rRNA	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1540309	1540429	-					rrf	10277980	METBO_RS07575	121		old_locus_tag=Metbo_R0030
rRNA		GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1540309	1540429	-				5S ribosomal RNA	rrf	10277980	METBO_RS07575	121		
gene	rRNA	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1540658	1543631	-						10277981	METBO_RS07580	2974		old_locus_tag=Metbo_R0031
rRNA		GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1540658	1543631	-				23S ribosomal RNA		10277981	METBO_RS07580	2974		
gene	tRNA	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1543886	1543959	-						10277982	METBO_RS07585	74		old_locus_tag=Metbo_R0032
tRNA		GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1543886	1543959	-				tRNA-Ala		10277982	METBO_RS07585	74		anticodon=TGC
gene	rRNA	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1544045	1545529	-						10277983	METBO_RS07590	1485		old_locus_tag=Metbo_R0033
rRNA		GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1544045	1545529	-				16S ribosomal RNA		10277983	METBO_RS07590	1485		
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1546036	1547202	-						10277984	METBO_RS07595	1167		old_locus_tag=Metbo_1529
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1546036	1547202	-	WP_013645110.1	WP_013645110.1		aldo/keto reductase		10277984	METBO_RS07595	1167	388	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1547423	1547647	-						10277985	METBO_RS07600	225		old_locus_tag=Metbo_1530
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1547423	1547647	-	WP_048186407.1	WP_048186407.1		tautomerase family protein		10277985	METBO_RS07600	225	74	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1547803	1548195	+						10277986	METBO_RS07605	393		old_locus_tag=Metbo_1531
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1547803	1548195	+	WP_013645112.1	WP_013645112.1		helix-turn-helix transcriptional regulator		10277986	METBO_RS07605	393	130	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1548376	1548657	+						10277987	METBO_RS07610	282		old_locus_tag=Metbo_1532
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1548376	1548657	+	WP_227717207.1	WP_227717207.1		hypothetical protein		10277987	METBO_RS07610	282	93	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1548810	1549097	+						10277988	METBO_RS07615	288		old_locus_tag=Metbo_1533
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1548810	1549097	+	WP_013645114.1	WP_013645114.1		hypothetical protein		10277988	METBO_RS07615	288	95	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1549388	1552126	+						10277989	METBO_RS07620	2739		old_locus_tag=Metbo_1534
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1549388	1552126	+	WP_013645115.1	WP_013645115.1		cation-transporting P-type ATPase		10277989	METBO_RS07620	2739	912	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1552149	1552295	+						43500409	METBO_RS13620	147		old_locus_tag=Metbo_1535
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1552149	1552295	+	WP_013645116.1	WP_013645116.1		hypothetical protein		43500409	METBO_RS13620	147	48	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1552520	1554220	+						32167046	METBO_RS13225	1701		old_locus_tag=Metbo_1536
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1552520	1554220	+	WP_158304899.1	WP_158304899.1		PQQ-binding-like beta-propeller repeat protein		32167046	METBO_RS13225	1701	566	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1554375	1555064	+						10277992	METBO_RS07630	690		old_locus_tag=Metbo_1537
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1554375	1555064	+	WP_013645118.1	WP_013645118.1		class I SAM-dependent methyltransferase		10277992	METBO_RS07630	690	229	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1555183	1555467	+						10277993	METBO_RS07635	285		old_locus_tag=Metbo_1538
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1555183	1555467	+	WP_013645119.1	WP_013645119.1		winged helix-turn-helix domain-containing protein		10277993	METBO_RS07635	285	94	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1555546	1555878	+						10277994	METBO_RS07640	333		old_locus_tag=Metbo_1539
